,Unnamed: 0,Formatted Date,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Loud Cover,Pressure (millibars),Summary
13604,13604,2016-10-11 21:00:00.000 +0200,rain,7.777777777777778,7.777777777777778,0.99,3.2039,297.0,2.3023,0.0,1011.77,Foggy
13605,13605,2016-10-11 22:00:00.000 +0200,rain,8.266666666666667,8.266666666666667,0.96,3.5259,313.0,2.2057,0.0,1011.66,Foggy
13606,13606,2016-10-11 23:00:00.000 +0200,rain,8.205555555555557,7.277777777777778,0.96,6.5205,341.0,2.2862,0.0,1011.2,Foggy
13607,13607,2016-10-12 00:00:00.000 +0200,rain,8.238888888888887,7.355555555555558,0.96,6.3756,349.0,2.0286,0.0,1010.84,Foggy
13608,13608,2016-10-12 01:00:00.000 +0200,rain,8.266666666666667,7.349999999999998,0.96,6.5044,340.0,2.0286,0.0,1010.65,Foggy
13609,13609,2016-10-12 02:00:00.000 +0200,rain,8.294444444444444,6.63888888888889,0.93,9.8532,354.0,3.1395,0.0,1010.26,Foggy
13610,13610,2016-10-12 03:00:00.000 +0200,rain,8.211111111111112,6.422222222222223,0.94,10.465,348.0,2.9624,0.0,1009.77,Drizzle
13611,13611,2016-10-12 04:00:00.000 +0200,rain,8.127777777777778,6.261111111111113,0.94,10.8192,355.0,2.9463000000000004,0.0,1009.42,Drizzle
13612,13612,2016-10-12 05:00:00.000 +0200,rain,8.083333333333332,5.966666666666668,0.94,12.236,345.0,3.4937,0.0,1009.01,Drizzle
13613,13613,2016-10-12 06:00:00.000 +0200,rain,8.266666666666667,6.138888888888888,0.93,12.558,343.0,3.0107000000000004,0.0,1008.69,Drizzle
13614,13614,2016-10-12 07:00:00.000 +0200,rain,8.25,5.7055555555555575,0.93,15.520400000000002,344.0,2.9463000000000004,0.0,1008.4,Drizzle
13615,13615,2016-10-12 08:00:00.000 +0200,rain,8.233333333333333,5.477777777777778,0.93,17.2109,345.0,3.059,0.0,1008.2,Light Rain
13616,13616,2016-10-12 09:00:00.000 +0200,rain,8.38888888888889,5.811111111111112,0.92,16.0034,344.0,3.3488,0.0,1008.19,Light Rain
13617,13617,2016-10-12 10:00:00.000 +0200,rain,8.538888888888888,5.8500000000000005,0.91,17.2753,341.0,3.1395,0.0,1008.2,Light Rain
13618,13618,2016-10-12 11:00:00.000 +0200,rain,8.694444444444445,5.972222222222222,0.9,17.838800000000003,335.0,3.3649,0.0,1008.35,Light Rain
13619,13619,2016-10-12 12:00:00.000 +0200,rain,8.816666666666666,6.238888888888887,0.9,16.888900000000003,337.0,3.2361,0.0,1008.48,Light Rain
13620,13620,2016-10-12 13:00:00.000 +0200,rain,8.877777777777775,6.038888888888888,0.93,19.4005,327.0,3.1717,0.0,1008.79,Light Rain
13621,13621,2016-10-12 14:00:00.000 +0200,rain,8.966666666666667,6.044444444444446,0.93,20.4309,324.0,3.1717,0.0,1009.06,Light Rain
13622,13622,2016-10-12 15:00:00.000 +0200,rain,9.555555555555555,6.772222222222221,0.91,20.6563,317.0,3.2361,0.0,1009.47,Light Rain
13623,13623,2016-10-12 16:00:00.000 +0200,rain,9.633333333333336,6.788888888888888,0.91,21.4291,313.0,3.2844,0.0,1009.87,Light Rain
13624,13624,2016-10-12 17:00:00.000 +0200,rain,9.627777777777776,6.833333333333332,0.91,20.9461,311.0,3.3971,0.0,1010.35,Light Rain
13625,13625,2016-10-12 18:00:00.000 +0200,rain,9.7,6.961111111111112,0.9,20.5275,305.0,3.2844,0.0,1010.86,Light Rain
13626,13626,2016-10-12 19:00:00.000 +0200,rain,9.205555555555556,6.522222222222223,0.9,18.724300000000003,303.0,3.8318,0.0,1011.5,Light Rain
13627,13627,2016-10-12 20:00:00.000 +0200,rain,9.094444444444443,6.3166666666666655,0.9,19.3361,298.0,8.05,0.0,1012.21,Light Rain
13628,13628,2016-10-12 21:00:00.000 +0200,rain,8.838888888888887,5.922222222222221,0.87,20.0606,296.0,9.982,0.0,1012.83,Light Rain
13629,13629,2016-10-12 22:00:00.000 +0200,rain,8.333333333333334,5.3,0.87,19.8835,295.0,14.9086,0.0,1013.51,Light Rain
13630,13630,2016-10-12 23:00:00.000 +0200,rain,7.844444444444444,4.938888888888889,0.88,17.6295,293.0,11.6886,0.0,1014.2,Drizzle
13631,13631,2016-10-13 00:00:00.000 +0200,rain,7.416666666666667,4.43888888888889,0.88,17.3236,290.0,11.9784,0.0,1014.84,Mostly Cloudy
13632,13632,2016-10-13 01:00:00.000 +0200,rain,7.494444444444446,4.566666666666666,0.89,17.1304,289.0,11.9784,0.0,1015.29,Mostly Cloudy
13633,13633,2016-10-13 02:00:00.000 +0200,,7.083333333333333,4.583333333333333,0.92,13.3308,281.0,14.168000000000005,0.0,1015.94,Mostly Cloudy
13634,13634,2016-10-13 03:00:00.000 +0200,,7.1000000000000005,4.200000000000001,0.91,16.1322,279.0,14.9086,0.0,1016.3,Partly Cloudy
13635,13635,2016-10-13 04:00:00.000 +0200,,6.977777777777779,4.205555555555556,0.92,14.973000000000004,278.0,15.826300000000002,0.0,1016.65,Partly Cloudy
13636,13636,2016-10-13 05:00:00.000 +0200,,6.855555555555558,4.100000000000001,0.92,14.6832,278.0,14.9569,0.0,1017.03,Partly Cloudy
13637,13637,2016-10-13 06:00:00.000 +0200,,6.672222222222221,3.9833333333333343,0.94,13.9587,278.0,9.982,0.0,1017.49,Partly Cloudy
13638,13638,2016-10-13 07:00:00.000 +0200,,6.872222222222221,4.305555555555555,0.93,13.4435,281.0,9.9015,0.0,1017.86,Partly Cloudy
13639,13639,2016-10-13 08:00:00.000 +0200,,7.011111111111109,4.622222222222223,0.94,12.4936,278.0,9.9015,0.0,1018.26,Partly Cloudy
13640,13640,2016-10-13 09:00:00.000 +0200,,8.28888888888889,5.994444444444444,0.86,13.7333,281.0,15.7297,0.0,1018.75,Clear
13641,13641,2016-10-13 10:00:00.000 +0200,,9.2,7.077777777777779,0.82,13.9426,287.0,9.982,0.0,1019.2,Clear
13642,13642,2016-10-13 11:00:00.000 +0200,,10.488888888888887,10.488888888888887,0.75,13.2503,292.0,10.3523,0.0,1019.68,Partly Cloudy
13643,13643,2016-10-13 12:00:00.000 +0200,,11.35,11.35,0.71,13.1698,299.0,9.982,0.0,1019.95,Partly Cloudy
13644,13644,2016-10-13 13:00:00.000 +0200,,11.927777777777775,11.927777777777775,0.67,11.7691,303.0,9.982,0.0,1019.87,Partly Cloudy
13645,13645,2016-10-13 14:00:00.000 +0200,,12.244444444444444,12.244444444444444,0.64,10.4167,295.0,10.3523,0.0,1020.08,Partly Cloudy
13646,13646,2016-10-13 15:00:00.000 +0200,,12.233333333333336,12.233333333333336,0.65,8.4042,310.0,9.982,0.0,1020.24,Mostly Cloudy
13647,13647,2016-10-13 16:00:00.000 +0200,,11.983333333333333,11.983333333333333,0.68,5.2486,339.0,9.982,0.0,1020.32,Mostly Cloudy
13648,13648,2016-10-13 17:00:00.000 +0200,,11.57222222222222,11.57222222222222,0.66,3.0751,4.0,15.3111,0.0,1020.65,Mostly Cloudy
13649,13649,2016-10-13 18:00:00.000 +0200,,9.944444444444445,9.944444444444445,0.77,4.186000000000001,56.0,16.0517,0.0,1020.95,Mostly Cloudy
13650,13650,2016-10-13 19:00:00.000 +0200,,9.005555555555556,8.305555555555557,0.82,6.1341,70.0,11.8979,0.0,1021.32,Mostly Cloudy
13651,13651,2016-10-13 20:00:00.000 +0200,,8.083333333333332,6.949999999999999,0.82,7.228900000000001,79.0,9.7566,0.0,1021.57,Mostly Cloudy
13652,13652,2016-10-13 21:00:00.000 +0200,,7.477777777777779,6.3166666666666655,0.84,6.9552000000000005,85.0,1.0626000000000002,0.0,1021.67,Foggy
13653,13653,2016-10-13 22:00:00.000 +0200,,6.666666666666667,5.466666666666669,0.86,6.6332,92.0,0.6601,0.0,1021.9,Foggy
13654,13654,2016-10-13 23:00:00.000 +0200,,5.999999999999998,4.922222222222222,0.86,5.892600000000001,92.0,2.5438,0.0,1022.19,Foggy
13655,13655,2016-10-14 00:00:00.000 +0200,,5.372222222222224,4.094444444444443,0.88,6.2146,79.0,0.322,0.0,1022.24,Foggy
13656,13656,2016-10-14 01:00:00.000 +0200,,4.811111111111109,3.4777777777777765,0.91,6.1502,84.0,1.8837,0.0,1022.55,Foggy
13657,13657,2016-10-14 02:00:00.000 +0200,,4.366666666666666,3.0277777777777795,0.9,5.957000000000001,88.0,1.3363,0.0,1022.71,Foggy
13658,13658,2016-10-14 03:00:00.000 +0200,,4.122222222222224,2.9111111111111123,0.91,5.490100000000001,91.0,3.1073,0.0,1022.79,Foggy
13659,13659,2016-10-14 04:00:00.000 +0200,,4.194444444444443,2.7999999999999994,0.93,6.0375000000000005,78.0,0.9982,0.0,1022.69,Foggy
13660,13660,2016-10-14 05:00:00.000 +0200,,4.349999999999999,2.9777777777777774,0.93,6.0375000000000005,78.0,3.880100000000001,0.0,1022.78,Mostly Cloudy
13661,13661,2016-10-14 06:00:00.000 +0200,,4.749999999999998,3.011111111111112,0.9,7.438200000000001,75.0,5.0393,0.0,1022.86,Mostly Cloudy
13662,13662,2016-10-14 07:00:00.000 +0200,,4.916666666666668,3.433333333333333,0.93,6.6654,85.0,0.7406,0.0,1022.88,Foggy
13663,13663,2016-10-14 08:00:00.000 +0200,,5.872222222222223,4.355555555555558,0.92,7.293300000000001,91.0,0.6601,0.0,1023.09,Foggy
13664,13664,2016-10-14 09:00:00.000 +0200,,7.122222222222222,5.5777777777777775,0.88,8.2754,101.0,1.127,0.0,1023.25,Foggy
13665,13665,2016-10-14 10:00:00.000 +0200,,8.81111111111111,7.088888888888888,0.83,10.8031,96.0,4.7495,0.0,1023.28,Mostly Cloudy
13666,13666,2016-10-14 11:00:00.000 +0200,,10.711111111111112,10.711111111111112,0.73,11.2861,98.0,8.6618,0.0,1023.17,Mostly Cloudy
13667,13667,2016-10-14 12:00:00.000 +0200,,12.383333333333333,12.383333333333333,0.68,12.2521,100.0,9.982,0.0,1023.22,Mostly Cloudy
13668,13668,2016-10-14 13:00:00.000 +0200,,13.594444444444443,13.594444444444443,0.57,13.685,101.0,9.982,0.0,1022.95,Mostly Cloudy
13669,13669,2016-10-14 14:00:00.000 +0200,,14.22777777777778,14.22777777777778,0.55,14.5222,108.0,15.3111,0.0,1022.54,Mostly Cloudy
13670,13670,2016-10-14 15:00:00.000 +0200,,13.883333333333336,13.883333333333336,0.59,14.2324,101.0,16.1,0.0,1022.13,Mostly Cloudy
13671,13671,2016-10-14 16:00:00.000 +0200,,13.616666666666664,13.616666666666664,0.6,16.8245,95.0,16.1,0.0,1021.55,Mostly Cloudy
13672,13672,2016-10-14 17:00:00.000 +0200,,12.82222222222222,12.82222222222222,0.63,14.860300000000002,91.0,15.552600000000002,0.0,1020.92,Mostly Cloudy
13673,13673,2016-10-14 18:00:00.000 +0200,,11.988888888888887,11.988888888888887,0.67,12.558,87.0,16.1,0.0,1020.79,Mostly Cloudy
13674,13674,2016-10-14 19:00:00.000 +0200,,10.883333333333336,10.883333333333336,0.72,12.1716,80.0,16.1,0.0,1020.97,Mostly Cloudy
13675,13675,2016-10-14 20:00:00.000 +0200,,10.0,8.338888888888887,0.76,11.914,79.0,15.1823,0.0,1020.81,Mostly Cloudy
13676,13676,2016-10-14 21:00:00.000 +0200,,9.761111111111113,8.077777777777776,0.77,11.753,80.0,16.1,0.0,1020.57,Mostly Cloudy
13677,13677,2016-10-14 22:00:00.000 +0200,,9.67222222222222,7.944444444444443,0.75,11.8979,84.0,16.1,0.0,1020.42,Mostly Cloudy
13678,13678,2016-10-14 23:00:00.000 +0200,,9.4,7.466666666666665,0.77,12.9605,88.0,15.1823,0.0,1020.09,Mostly Cloudy
13679,13679,2016-10-15 00:00:00.000 +0200,,9.355555555555558,7.427777777777777,0.77,12.8478,97.0,16.1,0.0,1019.89,Mostly Cloudy
13680,13680,2016-10-15 01:00:00.000 +0200,,9.055555555555554,7.23888888888889,0.77,11.640300000000002,108.0,16.1,0.0,1019.69,Mostly Cloudy
13681,13681,2016-10-15 02:00:00.000 +0200,,8.72777777777778,7.055555555555557,0.78,10.3845,103.0,15.1823,0.0,1019.43,Overcast
13682,13682,2016-10-15 03:00:00.000 +0200,,8.333333333333334,6.405555555555556,0.79,11.3988,107.0,12.2199,0.0,1019.13,Overcast
13683,13683,2016-10-15 04:00:00.000 +0200,,8.299999999999999,6.105555555555557,0.8,13.0571,109.0,12.2199,0.0,1018.71,Mostly Cloudy
13684,13684,2016-10-15 05:00:00.000 +0200,,8.555555555555555,6.527777777777778,0.79,12.3165,112.0,11.8818,0.0,1018.78,Mostly Cloudy
13685,13685,2016-10-15 06:00:00.000 +0200,,8.244444444444447,5.9611111111111095,0.8,13.5562,115.0,11.9784,0.0,1018.59,Mostly Cloudy
13686,13686,2016-10-15 07:00:00.000 +0200,,7.938888888888887,5.844444444444446,0.83,11.9462,123.0,11.8979,0.0,1018.83,Mostly Cloudy
13687,13687,2016-10-15 08:00:00.000 +0200,,8.68888888888889,6.705555555555556,0.8,12.2038,129.0,9.9015,0.0,1019.13,Mostly Cloudy
13688,13688,2016-10-15 09:00:00.000 +0200,,10.050000000000002,10.050000000000002,0.75,13.524,135.0,9.982,0.0,1019.17,Mostly Cloudy
13689,13689,2016-10-15 10:00:00.000 +0200,,11.122222222222224,11.122222222222224,0.71,17.919300000000003,141.0,10.2557,0.0,1019.03,Mostly Cloudy
13690,13690,2016-10-15 11:00:00.000 +0200,,12.355555555555558,12.355555555555558,0.67,18.1447,144.0,15.552600000000002,0.0,1018.71,Overcast
13691,13691,2016-10-15 12:00:00.000 +0200,,14.016666666666664,14.016666666666664,0.62,18.0159,148.0,10.2557,0.0,1018.32,Overcast
13692,13692,2016-10-15 13:00:00.000 +0200,,15.261111111111113,15.261111111111113,0.58,15.8907,150.0,10.2557,0.0,1018.22,Overcast
13693,13693,2016-10-15 14:00:00.000 +0200,,16.13888888888889,16.13888888888889,0.57,12.9766,150.0,10.577700000000002,0.0,1018.06,Overcast
13694,13694,2016-10-15 15:00:00.000 +0200,rain,16.288888888888888,16.288888888888888,0.58,10.6582,154.0,16.1,0.0,1018.13,Overcast
13695,13695,2016-10-15 16:00:00.000 +0200,rain,16.08888888888889,16.08888888888889,0.6,8.211,141.0,16.1,0.0,1017.5,Mostly Cloudy
13696,13696,2016-10-15 17:00:00.000 +0200,rain,15.344444444444443,15.344444444444443,0.66,5.8604,120.0,10.577700000000002,0.0,1017.74,Mostly Cloudy
13697,13697,2016-10-15 18:00:00.000 +0200,rain,14.166666666666666,14.166666666666666,0.76,7.744099999999999,117.0,10.2074,0.0,1018.37,Mostly Cloudy
13698,13698,2016-10-15 19:00:00.000 +0200,rain,13.244444444444447,13.244444444444447,0.8,8.1788,123.0,8.05,0.0,1018.63,Drizzle
13699,13699,2016-10-15 20:00:00.000 +0200,rain,12.683333333333332,12.683333333333332,0.82,9.9498,120.0,9.982,0.0,1018.28,Drizzle
13700,13700,2016-10-15 21:00:00.000 +0200,rain,12.205555555555556,12.205555555555556,0.85,10.7387,139.0,9.982,0.0,1018.57,Drizzle
13701,13701,2016-10-15 22:00:00.000 +0200,rain,12.005555555555556,12.005555555555556,0.86,10.8836,127.0,15.7297,0.0,1018.44,Drizzle
13702,13702,2016-10-15 23:00:00.000 +0200,rain,11.761111111111113,11.761111111111113,0.86,10.8836,130.0,14.7637,0.0,1018.1,Drizzle
13703,13703,2016-10-16 00:00:00.000 +0200,rain,11.544444444444444,11.544444444444444,0.86,7.357700000000001,151.0,15.504300000000002,0.0,1018.53,Drizzle
13704,13704,2016-10-16 01:00:00.000 +0200,rain,11.416666666666664,11.416666666666664,0.89,4.4114,137.0,9.6761,0.0,1018.73,Drizzle
13705,13705,2016-10-16 02:00:00.000 +0200,rain,11.394444444444442,11.394444444444442,0.89,5.6028,136.0,8.1466,0.0,1018.81,Drizzle
13706,13706,2016-10-16 03:00:00.000 +0200,rain,11.283333333333337,11.283333333333337,0.9,3.4132,143.0,4.9105,0.0,1018.67,Drizzle
13707,13707,2016-10-16 04:00:00.000 +0200,rain,10.911111111111111,10.911111111111111,0.91,3.5420000000000007,150.0,3.976700000000001,0.0,1018.83,Drizzle
13708,13708,2016-10-16 05:00:00.000 +0200,rain,10.816666666666666,10.816666666666666,0.91,4.5724,154.0,4.83,0.0,1018.92,Drizzle
13709,13709,2016-10-16 06:00:00.000 +0200,rain,10.994444444444444,10.994444444444444,0.91,2.0286,179.0,4.83,0.0,1019.14,Drizzle
13710,13710,2016-10-16 07:00:00.000 +0200,rain,10.97222222222222,10.97222222222222,0.91,2.2701,187.0,4.3631,0.0,1019.26,Drizzle
13711,13711,2016-10-16 08:00:00.000 +0200,rain,11.099999999999998,11.099999999999998,0.93,1.7388,295.0,2.9946,0.0,1019.61,Drizzle
13712,13712,2016-10-16 09:00:00.000 +0200,rain,11.41111111111111,11.41111111111111,0.93,2.4633000000000003,296.0,2.898,0.0,1019.95,Drizzle
13713,13713,2016-10-16 10:00:00.000 +0200,rain,12.349999999999998,12.349999999999998,0.88,3.4937,318.0,2.0769,0.0,1020.29,Drizzle
13714,13714,2016-10-16 11:00:00.000 +0200,rain,12.97222222222222,12.97222222222222,0.87,5.216400000000001,333.0,2.254,0.0,1020.68,Drizzle
13715,13715,2016-10-16 12:00:00.000 +0200,rain,13.605555555555558,13.605555555555558,0.88,6.6493,337.0,1.2880000000000005,0.0,1020.96,Foggy
13716,13716,2016-10-16 13:00:00.000 +0200,rain,14.1,14.1,0.88,6.923,349.0,3.2844,0.0,1021.51,Overcast
13717,13717,2016-10-16 14:00:00.000 +0200,rain,14.688888888888888,14.688888888888888,0.83,8.6618,342.0,4.9588,0.0,1021.37,Overcast
13718,13718,2016-10-16 15:00:00.000 +0200,rain,14.81111111111111,14.81111111111111,0.81,10.787,347.0,8.05,0.0,1021.51,Overcast
13719,13719,2016-10-16 16:00:00.000 +0200,rain,14.305555555555555,14.305555555555555,0.83,8.9999,355.0,9.9015,0.0,1021.72,Mostly Cloudy
13720,13720,2016-10-16 17:00:00.000 +0200,rain,14.000000000000002,14.000000000000002,0.84,8.5652,2.0,4.9588,0.0,1021.98,Mostly Cloudy
13721,13721,2016-10-16 18:00:00.000 +0200,rain,13.166666666666668,13.166666666666668,0.88,4.5563,20.0,7.0357,0.0,1022.37,Mostly Cloudy
13722,13722,2016-10-16 19:00:00.000 +0200,rain,12.683333333333332,12.683333333333332,0.91,4.1699,30.0,7.969500000000001,0.0,1022.85,Mostly Cloudy
13723,13723,2016-10-16 20:00:00.000 +0200,rain,12.283333333333331,12.283333333333331,0.93,4.1055,31.0,4.7495,0.0,1023.36,Mostly Cloudy
13724,13724,2016-10-16 21:00:00.000 +0200,rain,12.011111111111113,12.011111111111113,0.94,5.0232,38.0,4.7495,0.0,1023.82,Mostly Cloudy
13725,13725,2016-10-16 22:00:00.000 +0200,rain,11.755555555555553,11.755555555555553,0.93,8.903300000000002,55.0,4.7495,0.0,1024.24,Mostly Cloudy
13726,13726,2016-10-16 23:00:00.000 +0200,rain,11.433333333333332,11.433333333333332,0.95,7.1967,46.0,2.1574000000000004,0.0,1024.66,Foggy
13727,13727,2016-10-17 00:00:00.000 +0200,rain,11.27222222222222,11.27222222222222,0.95,6.166300000000001,50.0,2.3023,0.0,1025.02,Foggy
13728,13728,2016-10-17 01:00:00.000 +0200,rain,11.155555555555557,11.155555555555557,0.95,5.8604,54.0,2.3023,0.0,1025.52,Foggy
13729,13729,2016-10-17 02:00:00.000 +0200,rain,11.033333333333331,11.033333333333331,0.94,6.1985,65.0,4.0733,0.0,1025.91,Overcast
13730,13730,2016-10-17 03:00:00.000 +0200,rain,10.983333333333336,10.983333333333336,0.93,6.6654,61.0,6.295100000000001,0.0,1026.15,Overcast
13731,13731,2016-10-17 04:00:00.000 +0200,rain,10.85,10.85,0.94,6.4078,70.0,6.0697,0.0,1026.28,Overcast
13732,13732,2016-10-17 05:00:00.000 +0200,rain,10.838888888888889,10.838888888888889,0.94,6.5688,111.0,4.9749,0.0,1026.59,Overcast
13733,13733,2016-10-17 06:00:00.000 +0200,rain,10.761111111111113,10.761111111111113,0.9,9.2092,136.0,9.7083,0.0,1026.89,Overcast
13734,13734,2016-10-17 07:00:00.000 +0200,rain,10.438888888888888,10.438888888888888,0.9,11.7208,158.0,9.6117,0.0,1027.32,Overcast
13735,13735,2016-10-17 08:00:00.000 +0200,rain,10.494444444444444,10.494444444444444,0.89,13.2664,158.0,9.5473,0.0,1027.73,Overcast
13736,13736,2016-10-17 09:00:00.000 +0200,rain,10.605555555555558,10.605555555555558,0.88,16.4864,160.0,9.5956,0.0,1028.24,Overcast
13737,13737,2016-10-17 10:00:00.000 +0200,rain,11.038888888888888,11.038888888888888,0.82,17.2753,167.0,9.6117,0.0,1028.72,Overcast
13738,13738,2016-10-17 11:00:00.000 +0200,rain,11.144444444444446,11.144444444444446,0.79,18.724300000000003,168.0,10.0786,0.0,1029.2,Overcast
13739,13739,2016-10-17 12:00:00.000 +0200,rain,11.794444444444444,11.794444444444444,0.75,20.2538,167.0,9.982,0.0,1029.43,Mostly Cloudy
13740,13740,2016-10-17 13:00:00.000 +0200,rain,12.011111111111113,12.011111111111113,0.73,19.964,167.0,15.826300000000002,0.0,1029.41,Mostly Cloudy
13741,13741,2016-10-17 14:00:00.000 +0200,rain,12.349999999999998,12.349999999999998,0.71,20.752900000000004,166.0,10.3523,0.0,1029.36,Mostly Cloudy
13742,13742,2016-10-17 15:00:00.000 +0200,rain,12.444444444444445,12.444444444444445,0.69,20.3987,164.0,9.982,0.0,1029.32,Mostly Cloudy
13743,13743,2016-10-17 16:00:00.000 +0200,,12.233333333333336,12.233333333333336,0.7,20.1089,154.0,9.982,0.0,1029.12,Mostly Cloudy
13744,13744,2016-10-17 17:00:00.000 +0200,,12.088888888888889,12.088888888888889,0.7,19.159,157.0,10.3523,0.0,1028.96,Mostly Cloudy
13745,13745,2016-10-17 18:00:00.000 +0200,,11.466666666666669,11.466666666666669,0.69,19.1912,152.0,9.982,0.0,1029.04,Mostly Cloudy
13746,13746,2016-10-17 19:00:00.000 +0200,,10.894444444444444,10.894444444444444,0.72,20.2538,152.0,9.982,0.0,1029.29,Mostly Cloudy
13747,13747,2016-10-17 20:00:00.000 +0200,,10.483333333333333,10.483333333333333,0.69,19.9479,153.0,9.982,0.0,1029.37,Mostly Cloudy
13748,13748,2016-10-17 21:00:00.000 +0200,,9.855555555555558,7.177777777777779,0.72,20.2699,157.0,9.982,0.0,1029.29,Mostly Cloudy
13749,13749,2016-10-17 22:00:00.000 +0200,,9.394444444444442,6.527777777777778,0.72,20.9944,156.0,16.1,0.0,1029.23,Mostly Cloudy
13750,13750,2016-10-17 23:00:00.000 +0200,,8.872222222222222,6.066666666666667,0.74,19.0302,151.0,15.1823,0.0,1029.05,Mostly Cloudy
13751,13751,2016-10-18 00:00:00.000 +0200,,8.461111111111109,5.727777777777779,0.76,17.4685,148.0,16.1,0.0,1028.79,Mostly Cloudy
13752,13752,2016-10-18 01:00:00.000 +0200,,8.127777777777778,5.211111111111112,0.75,18.354000000000003,142.0,16.1,0.0,1028.48,Mostly Cloudy
13753,13753,2016-10-18 02:00:00.000 +0200,,7.677777777777777,5.005555555555555,0.79,15.439900000000002,136.0,15.1823,0.0,1028.28,Overcast
13754,13754,2016-10-18 03:00:00.000 +0200,,7.366666666666664,4.627777777777776,0.79,15.3594,131.0,16.1,0.0,1027.99,Overcast
13755,13755,2016-10-18 04:00:00.000 +0200,,7.172222222222221,4.527777777777777,0.8,14.3934,131.0,16.1,0.0,1027.59,Overcast
13756,13756,2016-10-18 05:00:00.000 +0200,,7.083333333333333,4.272222222222221,0.8,15.439900000000002,126.0,14.9569,0.0,1027.18,Overcast
13757,13757,2016-10-18 06:00:00.000 +0200,,7.227777777777776,4.522222222222222,0.78,14.9247,127.0,15.826300000000002,0.0,1026.97,Overcast
13758,13758,2016-10-18 07:00:00.000 +0200,,7.311111111111109,4.938888888888889,0.78,12.799500000000002,125.0,15.826300000000002,0.0,1026.72,Overcast
13759,13759,2016-10-18 08:00:00.000 +0200,,7.527777777777776,5.150000000000002,0.8,13.1537,125.0,9.982,0.0,1026.56,Overcast
13760,13760,2016-10-18 09:00:00.000 +0200,,8.177777777777777,5.827777777777779,0.76,13.9748,131.0,9.982,0.0,1026.61,Overcast
13761,13761,2016-10-18 10:00:00.000 +0200,,8.88888888888889,6.461111111111112,0.73,15.778000000000002,135.0,9.982,0.0,1026.52,Overcast
13762,13762,2016-10-18 11:00:00.000 +0200,,9.961111111111112,7.650000000000002,0.69,16.9694,134.0,10.3523,0.0,1026.32,Overcast
13763,13763,2016-10-18 12:00:00.000 +0200,,11.216666666666663,11.216666666666663,0.63,19.0302,133.0,9.982,0.0,1025.93,Mostly Cloudy
13764,13764,2016-10-18 13:00:00.000 +0200,,12.105555555555554,12.105555555555554,0.58,20.2055,134.0,9.982,0.0,1025.36,Mostly Cloudy
13765,13765,2016-10-18 14:00:00.000 +0200,,12.63888888888889,12.63888888888889,0.58,19.5937,135.0,10.3523,0.0,1024.89,Mostly Cloudy
13766,13766,2016-10-18 15:00:00.000 +0200,,12.677777777777775,12.677777777777775,0.57,18.869200000000003,132.0,9.982,0.0,1024.49,Mostly Cloudy
13767,13767,2016-10-18 16:00:00.000 +0200,,12.322222222222225,12.322222222222225,0.58,17.1626,127.0,9.982,0.0,1024.08,Mostly Cloudy
13768,13768,2016-10-18 17:00:00.000 +0200,,12.05,12.05,0.62,12.1877,125.0,10.3523,0.0,1023.71,Mostly Cloudy
13769,13769,2016-10-18 18:00:00.000 +0200,,11.127777777777778,11.127777777777778,0.64,9.982,120.0,9.982,0.0,1023.62,Mostly Cloudy
13770,13770,2016-10-18 19:00:00.000 +0200,,10.52777777777778,10.52777777777778,0.66,10.6743,117.0,9.982,0.0,1023.64,Mostly Cloudy
13771,13771,2016-10-18 20:00:00.000 +0200,,10.066666666666666,10.066666666666666,0.67,10.5616,127.0,10.3523,0.0,1023.75,Mostly Cloudy
13772,13772,2016-10-18 21:00:00.000 +0200,,9.57222222222222,8.055555555555555,0.66,10.4811,140.0,9.982,0.0,1023.57,Mostly Cloudy
13773,13773,2016-10-18 22:00:00.000 +0200,,9.41111111111111,7.650000000000002,0.65,11.7852,139.0,15.826300000000002,0.0,1023.73,Overcast
13774,13774,2016-10-18 23:00:00.000 +0200,,9.07777777777778,7.605555555555554,0.67,9.66,143.0,14.9569,0.0,1023.64,Overcast
13775,13775,2016-10-19 00:00:00.000 +0200,,7.855555555555556,6.199999999999998,0.7,9.3863,134.0,15.826300000000002,0.0,1023.5,Overcast
13776,13776,2016-10-19 01:00:00.000 +0200,,7.472222222222224,6.3611111111111125,0.7,6.7620000000000005,131.0,15.7297,0.0,1023.29,Overcast
13777,13777,2016-10-19 02:00:00.000 +0200,rain,6.966666666666666,6.205555555555557,0.75,5.3452,116.0,14.876400000000002,0.0,1023.26,Overcast
13778,13778,2016-10-19 03:00:00.000 +0200,rain,6.922222222222223,6.194444444444444,0.72,5.2325,121.0,15.649200000000002,0.0,1023.06,Overcast
13779,13779,2016-10-19 04:00:00.000 +0200,,6.961111111111112,6.194444444444444,0.73,5.361300000000001,128.0,15.649200000000002,0.0,1022.88,Overcast
13780,13780,2016-10-19 05:00:00.000 +0200,,6.944444444444445,6.205555555555557,0.76,5.2808,128.0,14.7637,0.0,1022.71,Overcast
13781,13781,2016-10-19 06:00:00.000 +0200,,7.161111111111111,6.5388888888888905,0.74,5.0232,139.0,9.7566,0.0,1022.54,Overcast
